"ID";"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact"
39722;55;"management";"married";"tertiary";"no";39098;"no";"no";"cellular"
8975;53;"retired";"married";"secondary";"no";1630;"no";"no";"unknown"
39936;35;"management";"married";"tertiary";"no";5367;"no";"no";"cellular"
26587;34;"blue-collar";"married";"secondary";"no";1979;"yes";"no";"cellular"
3144;34;"management";"married";"tertiary";"no";82;"no";"no";"unknown"
52;48;"management";"divorced";"tertiary";"no";-244;"yes";"no";"unknown"
1069;59;"blue-collar";"married";"primary";"no";10;"yes";"no";"unknown"
7907;40;"management";"married";"tertiary";"no";211;"yes";"no";"unknown"
14626;37;"admin.";"married";"secondary";"no";0;"yes";"no";"telephone"
34669;35;"housemaid";"married";"secondary";"no";738;"yes";"no";"cellular"
20676;33;"management";"married";"tertiary";"no";1674;"yes";"no";"cellular"
151;51;"blue-collar";"married";"unknown";"no";-19;"yes";"no";"unknown"
6931;33;"management";"single";"tertiary";"no";-61;"no";"no";"unknown"
4774;33;"admin.";"single";"secondary";"no";892;"yes";"no";"unknown"
8469;37;"blue-collar";"married";"primary";"no";907;"yes";"no";"unknown"
25884;48;"housemaid";"divorced";"secondary";"no";57;"no";"no";"cellular"
6033;23;"services";"married";"secondary";"no";0;"yes";"yes";"unknown"
14695;39;"blue-collar";"married";"secondary";"no";345;"yes";"no";"cellular"
43988;46;"blue-collar";"married";"primary";"no";67;"no";"no";"unknown"
27606;50;"management";"married";"tertiary";"no";4374;"yes";"no";"cellular"
16295;47;"management";"married";"tertiary";"no";4386;"yes";"no";"telephone"
37274;59;"management";"married";"secondary";"no";771;"no";"no";"telephone"
25566;58;"management";"married";"secondary";"no";60;"no";"yes";"cellular"
32277;47;"admin.";"married";"secondary";"no";3480;"no";"no";"cellular"
44642;35;"management";"single";"tertiary";"no";992;"no";"yes";"cellular"
9429;34;"technician";"married";"secondary";"no";139;"yes";"yes";"unknown"
38978;53;"blue-collar";"divorced";"primary";"no";1815;"yes";"no";"cellular"
23405;37;"management";"married";"secondary";"no";80;"no";"no";"cellular"
34365;39;"technician";"married";"tertiary";"no";11766;"yes";"no";"cellular"
6538;47;"technician";"divorced";"tertiary";"no";-1148;"yes";"yes";"unknown"
41615;37;"admin.";"single";"tertiary";"no";1000;"yes";"no";"cellular"
35172;36;"blue-collar";"married";"secondary";"no";89;"yes";"no";"cellular"
21059;30;"management";"single";"secondary";"no";135;"no";"no";"cellular"
31116;57;"retired";"divorced";"primary";"no";720;"no";"no";"telephone"
3445;53;"admin.";"married";"secondary";"no";-197;"yes";"yes";"unknown"
39964;29;"blue-collar";"married";"secondary";"no";15;"no";"no";"cellular"
34324;32;"blue-collar";"married";"secondary";"no";119;"no";"no";"cellular"
38582;44;"services";"single";"secondary";"no";532;"yes";"no";"cellular"
23764;36;"technician";"married";"secondary";"no";4542;"yes";"no";"cellular"
2419;51;"technician";"married";"unknown";"no";205;"yes";"yes";"unknown"
21097;31;"management";"married";"tertiary";"no";2344;"yes";"no";"cellular"
10311;53;"housemaid";"divorced";"secondary";"no";292;"no";"no";"unknown"
3960;46;"technician";"married";"tertiary";"no";2207;"yes";"no";"unknown"
8326;37;"blue-collar";"married";"secondary";"no";954;"yes";"no";"unknown"
7378;49;"management";"married";"tertiary";"no";-151;"yes";"no";"unknown"
20012;40;"housemaid";"married";"secondary";"no";949;"no";"no";"cellular"
31174;30;"management";"single";"tertiary";"no";5561;"yes";"no";"cellular"
38315;33;"services";"married";"secondary";"no";174;"yes";"no";"cellular"
39581;30;"management";"married";"unknown";"no";385;"no";"no";"cellular"
25055;35;"management";"divorced";"tertiary";"no";2287;"no";"no";"cellular"
34606;37;"admin.";"single";"secondary";"no";686;"yes";"no";"cellular"
10096;44;"housemaid";"married";"secondary";"no";192;"no";"no";"unknown"
44572;29;"technician";"single";"secondary";"no";113;"no";"no";"cellular"
10214;51;"retired";"married";"primary";"no";2525;"no";"no";"unknown"
14169;59;"retired";"married";"unknown";"no";178;"yes";"no";"telephone"
1279;45;"blue-collar";"married";"primary";"no";85;"yes";"no";"unknown"
69;55;"technician";"married";"secondary";"no";1205;"yes";"no";"unknown"
2508;36;"blue-collar";"married";"secondary";"no";1165;"yes";"no";"unknown"
39285;24;"blue-collar";"single";"secondary";"no";-398;"yes";"no";"cellular"
11168;36;"blue-collar";"married";"secondary";"no";2627;"yes";"no";"unknown"
21191;57;"housemaid";"married";"primary";"no";1969;"no";"no";"cellular"
6323;30;"entrepreneur";"married";"secondary";"no";1539;"yes";"yes";"unknown"
40738;63;"management";"married";"tertiary";"no";5112;"no";"no";"telephone"
25064;35;"blue-collar";"married";"primary";"no";2878;"yes";"no";"cellular"
2420;34;"management";"married";"tertiary";"no";1557;"yes";"yes";"unknown"
14249;29;"technician";"married";"tertiary";"no";138;"yes";"yes";"cellular"
3031;42;"blue-collar";"married";"secondary";"no";171;"yes";"no";"unknown"
5641;34;"student";"married";"tertiary";"no";387;"yes";"no";"unknown"
44098;47;"management";"single";"tertiary";"no";6651;"no";"no";"cellular"
4658;46;"management";"married";"tertiary";"no";477;"yes";"no";"unknown"
34726;38;"technician";"married";"secondary";"no";414;"yes";"no";"cellular"
7813;45;"technician";"married";"secondary";"no";2124;"yes";"no";"unknown"
45008;29;"admin.";"married";"tertiary";"no";167;"yes";"yes";"cellular"
17106;31;"blue-collar";"married";"primary";"no";3;"no";"yes";"telephone"
1554;35;"technician";"divorced";"secondary";"no";69;"yes";"no";"unknown"
22060;57;"management";"married";"tertiary";"no";3250;"no";"no";"cellular"
23894;33;"technician";"married";"tertiary";"no";503;"no";"no";"cellular"
2104;29;"technician";"married";"secondary";"no";0;"no";"no";"unknown"
15774;54;"housemaid";"divorced";"secondary";"yes";34;"no";"no";"cellular"
2341;37;"blue-collar";"divorced";"secondary";"no";178;"yes";"no";"unknown"
32578;33;"services";"married";"secondary";"no";288;"yes";"no";"cellular"
35736;23;"blue-collar";"single";"secondary";"no";0;"yes";"no";"cellular"
36718;48;"admin.";"married";"secondary";"no";315;"yes";"no";"cellular"
11172;37;"management";"married";"tertiary";"no";11265;"no";"no";"unknown"
5413;35;"blue-collar";"married";"unknown";"no";-205;"yes";"no";"unknown"
20344;30;"management";"married";"tertiary";"no";1882;"yes";"no";"cellular"
5852;54;"management";"married";"tertiary";"no";-305;"yes";"no";"unknown"
31934;38;"admin.";"single";"tertiary";"no";-898;"yes";"no";"cellular"
13479;30;"services";"single";"primary";"no";6;"yes";"yes";"cellular"
21044;31;"management";"single";"tertiary";"no";2227;"no";"no";"cellular"
18369;43;"self-employed";"married";"secondary";"no";5317;"no";"no";"cellular"
4269;21;"student";"single";"unknown";"no";210;"yes";"no";"unknown"
596;28;"services";"divorced";"secondary";"no";89;"no";"no";"unknown"
11171;40;"technician";"married";"tertiary";"no";397;"no";"no";"unknown"
38302;43;"blue-collar";"married";"secondary";"no";3549;"yes";"no";"cellular"
12165;56;"blue-collar";"married";"secondary";"no";2561;"no";"no";"unknown"
25926;32;"technician";"single";"tertiary";"no";550;"no";"no";"cellular"
17994;56;"retired";"married";"secondary";"no";485;"no";"no";"cellular"
34256;28;"admin.";"single";"secondary";"no";1842;"yes";"no";"cellular"
6734;25;"services";"single";"secondary";"no";55;"yes";"yes";"unknown"
8768;57;"management";"single";"secondary";"no";137;"yes";"no";"unknown"
29547;28;"blue-collar";"single";"secondary";"no";2700;"no";"no";"cellular"
22271;35;"management";"single";"tertiary";"no";0;"no";"no";"cellular"
9129;49;"blue-collar";"married";"secondary";"no";787;"yes";"no";"unknown"
9249;36;"management";"married";"tertiary";"no";1357;"yes";"no";"unknown"
39788;25;"technician";"single";"secondary";"no";938;"no";"no";"cellular"
12158;43;"management";"married";"tertiary";"no";1451;"yes";"no";"unknown"
34704;28;"technician";"single";"tertiary";"no";75;"yes";"yes";"cellular"
30251;37;"unemployed";"married";"secondary";"no";63;"no";"no";"cellular"
37294;30;"services";"divorced";"secondary";"no";341;"yes";"no";"cellular"
5922;23;"management";"married";"tertiary";"no";175;"yes";"no";"unknown"
36246;37;"management";"married";"tertiary";"no";293;"yes";"no";"cellular"
43137;77;"retired";"married";"primary";"no";680;"no";"no";"telephone"
39724;52;"technician";"married";"secondary";"no";196;"yes";"yes";"cellular"
36570;29;"technician";"married";"secondary";"no";1697;"yes";"no";"cellular"
24051;52;"technician";"married";"secondary";"no";5303;"yes";"no";"unknown"
8468;46;"blue-collar";"married";"secondary";"no";572;"yes";"no";"unknown"
34756;27;"admin.";"married";"secondary";"no";710;"yes";"yes";"cellular"
38454;28;"admin.";"single";"secondary";"no";-215;"yes";"no";"cellular"
671;46;"blue-collar";"married";"primary";"no";530;"yes";"no";"unknown"
27612;45;"management";"married";"secondary";"no";1546;"no";"no";"telephone"
37667;29;"technician";"single";"secondary";"no";500;"yes";"no";"cellular"
41949;29;"technician";"single";"tertiary";"no";2178;"no";"no";"cellular"
18162;59;"retired";"divorced";"secondary";"no";679;"no";"no";"cellular"
35046;30;"blue-collar";"married";"secondary";"no";313;"yes";"yes";"cellular"
22676;36;"management";"married";"tertiary";"no";1235;"no";"no";"cellular"
4185;28;"technician";"single";"tertiary";"no";-31;"yes";"no";"unknown"
39425;42;"management";"married";"primary";"no";5310;"yes";"no";"cellular"
4418;31;"blue-collar";"married";"secondary";"no";-88;"yes";"no";"unknown"
24483;48;"services";"divorced";"secondary";"no";361;"no";"no";"cellular"
37487;35;"housemaid";"single";"secondary";"no";-122;"yes";"yes";"cellular"
34359;36;"management";"married";"tertiary";"no";953;"yes";"yes";"telephone"
28811;53;"services";"divorced";"tertiary";"no";329;"no";"no";"cellular"
28170;60;"retired";"divorced";"primary";"no";-79;"yes";"yes";"cellular"
40825;42;"technician";"married";"secondary";"no";994;"yes";"no";"cellular"
36588;38;"blue-collar";"divorced";"secondary";"no";-90;"no";"yes";"cellular"
8947;24;"management";"single";"tertiary";"no";933;"yes";"no";"unknown"
39317;49;"admin.";"single";"secondary";"no";1150;"yes";"no";"cellular"
20464;58;"technician";"married";"secondary";"no";1463;"yes";"no";"cellular"
11967;56;"entrepreneur";"married";"unknown";"no";0;"no";"no";"unknown"
40138;34;"services";"single";"tertiary";"no";88;"no";"no";"cellular"
36783;35;"technician";"divorced";"secondary";"no";0;"yes";"no";"cellular"
31824;32;"self-employed";"single";"tertiary";"no";562;"yes";"yes";"cellular"
11690;32;"blue-collar";"married";"secondary";"no";1873;"yes";"yes";"unknown"
23881;31;"technician";"single";"secondary";"no";0;"no";"no";"cellular"
10793;60;"management";"married";"primary";"no";0;"no";"no";"unknown"
25253;32;"housemaid";"married";"tertiary";"no";357;"yes";"no";"cellular"
7345;39;"blue-collar";"single";"secondary";"no";885;"yes";"no";"unknown"
26037;42;"services";"single";"secondary";"no";838;"yes";"no";"cellular"
22645;32;"technician";"divorced";"tertiary";"no";53;"no";"no";"cellular"
45010;43;"technician";"married";"secondary";"no";297;"yes";"no";"cellular"
6710;38;"technician";"divorced";"secondary";"no";-478;"yes";"no";"unknown"
4792;33;"unemployed";"married";"secondary";"no";438;"yes";"yes";"unknown"
34341;57;"retired";"married";"tertiary";"no";1458;"no";"no";"telephone"
2060;39;"unemployed";"divorced";"secondary";"no";507;"yes";"no";"unknown"
7691;59;"retired";"married";"secondary";"no";4414;"yes";"no";"unknown"
32532;34;"services";"married";"secondary";"no";210;"yes";"yes";"cellular"
17311;31;"technician";"married";"secondary";"no";17;"yes";"no";"cellular"
15978;44;"technician";"married";"secondary";"no";196;"no";"no";"cellular"
1949;44;"management";"married";"tertiary";"no";392;"yes";"no";"unknown"
42104;39;"technician";"married";"tertiary";"no";508;"no";"no";"cellular"
21897;34;"technician";"married";"tertiary";"no";100;"no";"no";"cellular"
789;29;"student";"single";"tertiary";"no";185;"yes";"no";"unknown"
28456;46;"blue-collar";"married";"secondary";"no";-3;"yes";"no";"cellular"
24837;53;"technician";"divorced";"secondary";"no";4856;"yes";"no";"cellular"
39695;35;"technician";"married";"secondary";"no";1368;"no";"no";"cellular"
38501;33;"blue-collar";"married";"primary";"no";309;"yes";"no";"cellular"
26875;44;"self-employed";"married";"primary";"no";0;"no";"no";"cellular"
37969;30;"blue-collar";"married";"secondary";"no";664;"no";"yes";"telephone"
783;51;"services";"divorced";"secondary";"no";-69;"yes";"no";"unknown"
24357;54;"management";"married";"tertiary";"no";14107;"no";"no";"cellular"
9614;58;"management";"single";"unknown";"no";1873;"no";"no";"unknown"
40494;29;"management";"single";"tertiary";"no";4331;"no";"no";"cellular"
38969;23;"services";"single";"secondary";"no";279;"yes";"no";"cellular"
8613;43;"blue-collar";"married";"unknown";"no";705;"yes";"no";"unknown"
44307;45;"technician";"married";"secondary";"no";2776;"yes";"no";"cellular"
20659;49;"technician";"divorced";"secondary";"no";-96;"no";"yes";"cellular"
24845;35;"management";"single";"secondary";"no";5260;"yes";"no";"cellular"
37106;35;"blue-collar";"married";"secondary";"no";233;"yes";"no";"cellular"
15115;30;"services";"divorced";"secondary";"no";21;"no";"no";"cellular"
6666;31;"services";"single";"secondary";"no";605;"yes";"no";"unknown"
12278;31;"technician";"married";"tertiary";"no";1197;"yes";"no";"unknown"
27887;38;"management";"married";"tertiary";"no";1066;"yes";"no";"cellular"
42230;31;"management";"single";"tertiary";"no";533;"no";"no";"cellular"
17186;55;"entrepreneur";"married";"secondary";"no";814;"no";"yes";"cellular"
15691;29;"blue-collar";"single";"secondary";"no";-20;"no";"yes";"cellular"
20902;41;"technician";"single";"tertiary";"no";5389;"no";"no";"cellular"
39492;30;"blue-collar";"single";"secondary";"no";411;"no";"no";"cellular"
21312;48;"management";"divorced";"secondary";"no";3324;"no";"no";"cellular"
18994;43;"technician";"married";"tertiary";"no";0;"no";"no";"cellular"
36269;50;"admin.";"married";"secondary";"no";326;"yes";"no";"cellular"
33421;29;"technician";"single";"tertiary";"no";2269;"yes";"no";"cellular"
34085;25;"student";"single";"secondary";"no";2354;"no";"no";"cellular"
42114;26;"admin.";"married";"tertiary";"no";906;"no";"no";"cellular"
37503;27;"management";"single";"tertiary";"no";205;"no";"no";"cellular"
17338;34;"technician";"married";"secondary";"no";0;"yes";"no";"telephone"
3467;46;"entrepreneur";"married";"unknown";"no";676;"yes";"yes";"unknown"
41653;45;"housemaid";"married";"secondary";"no";4068;"no";"no";"cellular"
3709;31;"self-employed";"single";"tertiary";"no";144;"yes";"no";"unknown"
37055;49;"blue-collar";"single";"secondary";"no";725;"yes";"no";"cellular"
7257;35;"services";"single";"secondary";"no";918;"yes";"no";"unknown"
34600;35;"admin.";"married";"secondary";"no";1;"yes";"yes";"cellular"
14890;27;"admin.";"divorced";"secondary";"no";451;"yes";"no";"cellular"
27825;47;"blue-collar";"married";"primary";"no";1452;"yes";"yes";"cellular"
20412;57;"retired";"married";"primary";"no";-12;"no";"yes";"cellular"
21375;35;"housemaid";"married";"primary";"no";0;"no";"no";"cellular"
25581;30;"blue-collar";"divorced";"secondary";"no";4591;"yes";"no";"cellular"
37005;42;"admin.";"divorced";"secondary";"no";154;"yes";"no";"cellular"
39852;37;"admin.";"married";"secondary";"no";0;"yes";"no";"cellular"
33992;57;"admin.";"married";"secondary";"no";169;"no";"no";"cellular"
10548;42;"services";"divorced";"secondary";"no";167;"no";"no";"unknown"
13219;43;"services";"married";"secondary";"no";-392;"no";"yes";"cellular"
890;47;"management";"divorced";"tertiary";"no";447;"no";"yes";"unknown"
29621;54;"blue-collar";"married";"secondary";"no";175;"yes";"no";"cellular"
9752;41;"admin.";"married";"secondary";"no";176;"no";"no";"unknown"
15830;35;"blue-collar";"single";"tertiary";"no";0;"yes";"no";"cellular"
12085;54;"entrepreneur";"married";"unknown";"no";1021;"no";"no";"unknown"
7725;60;"admin.";"married";"secondary";"no";4120;"yes";"yes";"unknown"
6070;46;"technician";"divorced";"secondary";"no";1;"yes";"yes";"unknown"
35716;48;"blue-collar";"married";"secondary";"no";1794;"yes";"yes";"cellular"
12684;36;"services";"married";"secondary";"no";-27;"yes";"yes";"cellular"
13421;41;"management";"married";"tertiary";"no";0;"no";"yes";"cellular"
22851;40;"technician";"single";"secondary";"no";103;"no";"no";"cellular"
41936;35;"technician";"married";"secondary";"no";2779;"no";"no";"cellular"
883;33;"housemaid";"married";"tertiary";"no";98;"yes";"yes";"unknown"
10359;52;"management";"married";"tertiary";"no";261;"yes";"no";"unknown"
11403;51;"admin.";"married";"secondary";"no";884;"no";"no";"unknown"
41650;74;"retired";"married";"primary";"no";4286;"no";"no";"cellular"
16597;37;"entrepreneur";"married";"primary";"no";-204;"yes";"no";"cellular"
34932;30;"blue-collar";"single";"secondary";"no";-110;"yes";"no";"cellular"
24493;38;"management";"married";"tertiary";"no";425;"yes";"no";"cellular"
10493;36;"services";"married";"secondary";"no";5000;"no";"no";"unknown"
15882;36;"technician";"married";"secondary";"no";0;"yes";"no";"cellular"
11568;51;"unemployed";"married";"secondary";"no";-267;"no";"yes";"unknown"
276;59;"retired";"married";"secondary";"no";319;"yes";"no";"unknown"
16483;51;"admin.";"single";"secondary";"no";895;"no";"no";"cellular"
4020;31;"services";"married";"secondary";"no";246;"yes";"no";"unknown"
1598;39;"blue-collar";"married";"secondary";"no";507;"yes";"no";"unknown"
2413;31;"admin.";"divorced";"secondary";"no";253;"yes";"no";"unknown"
33353;35;"management";"married";"tertiary";"no";2123;"yes";"no";"cellular"
2151;56;"admin.";"divorced";"primary";"no";179;"yes";"no";"unknown"
907;27;"services";"single";"secondary";"no";0;"yes";"no";"unknown"
23134;34;"technician";"married";"secondary";"no";1005;"no";"no";"cellular"
31981;40;"blue-collar";"married";"primary";"no";3090;"yes";"no";"cellular"
7135;40;"services";"married";"secondary";"no";1938;"no";"no";"unknown"
41274;18;"student";"single";"unknown";"no";3;"no";"no";"cellular"
5535;53;"blue-collar";"married";"primary";"no";-1455;"yes";"no";"unknown"
26910;45;"housemaid";"married";"tertiary";"no";460;"no";"no";"cellular"
21409;46;"technician";"single";"tertiary";"no";4414;"no";"no";"cellular"
34878;29;"services";"married";"secondary";"no";0;"yes";"yes";"cellular"
28364;34;"technician";"single";"secondary";"no";341;"no";"yes";"cellular"
23423;37;"technician";"married";"secondary";"no";430;"no";"no";"cellular"
19220;39;"management";"married";"tertiary";"no";1836;"no";"no";"cellular"
18062;40;"technician";"married";"secondary";"no";657;"yes";"no";"cellular"
569;34;"blue-collar";"married";"secondary";"no";0;"no";"no";"unknown"
21799;42;"management";"married";"tertiary";"no";7;"no";"no";"cellular"
20568;46;"self-employed";"married";"secondary";"no";548;"no";"no";"cellular"
29122;34;"blue-collar";"married";"primary";"no";1873;"yes";"no";"cellular"
25965;50;"admin.";"married";"secondary";"no";167;"no";"yes";"cellular"
26065;44;"technician";"married";"secondary";"yes";16486;"yes";"yes";"cellular"
14447;58;"technician";"single";"secondary";"no";409;"no";"yes";"cellular"
18402;59;"blue-collar";"married";"primary";"no";595;"no";"no";"telephone"
11041;39;"blue-collar";"married";"primary";"no";-119;"no";"no";"unknown"
14098;32;"entrepreneur";"married";"secondary";"no";0;"yes";"no";"cellular"
10115;38;"self-employed";"single";"secondary";"yes";0;"no";"no";"unknown"
11555;56;"technician";"married";"secondary";"no";2558;"no";"no";"unknown"
15856;38;"admin.";"divorced";"secondary";"yes";0;"no";"yes";"cellular"
24300;50;"management";"married";"secondary";"no";633;"no";"yes";"telephone"
29814;59;"unemployed";"married";"secondary";"no";4497;"yes";"no";"cellular"
16003;29;"student";"single";"tertiary";"no";652;"yes";"no";"cellular"
18141;37;"management";"single";"tertiary";"no";2173;"no";"no";"cellular"
41046;43;"unemployed";"married";"secondary";"no";775;"no";"no";"cellular"
11293;41;"services";"divorced";"secondary";"no";2769;"yes";"no";"unknown"
42871;39;"services";"married";"secondary";"no";2758;"no";"no";"cellular"
14003;35;"blue-collar";"divorced";"secondary";"no";275;"no";"yes";"cellular"
23804;31;"management";"single";"tertiary";"no";350;"no";"no";"cellular"
11181;49;"technician";"married";"secondary";"no";997;"no";"no";"unknown"
19861;31;"technician";"married";"tertiary";"no";311;"no";"yes";"cellular"
11514;48;"management";"married";"tertiary";"no";13501;"no";"no";"unknown"
7874;35;"technician";"single";"secondary";"no";1;"no";"no";"unknown"
2524;24;"blue-collar";"single";"unknown";"no";11;"yes";"no";"unknown"
17286;39;"services";"married";"secondary";"no";-267;"yes";"no";"cellular"
31399;23;"student";"single";"secondary";"no";4126;"no";"no";"cellular"
8595;42;"management";"divorced";"tertiary";"no";461;"yes";"no";"unknown"
34092;52;"blue-collar";"married";"secondary";"no";1319;"no";"no";"telephone"
14376;50;"management";"married";"tertiary";"no";6739;"yes";"no";"cellular"
28021;45;"technician";"married";"secondary";"no";297;"no";"no";"cellular"
35118;34;"technician";"single";"secondary";"no";440;"yes";"no";"cellular"
36245;47;"entrepreneur";"married";"unknown";"no";0;"yes";"no";"cellular"
15683;49;"management";"married";"tertiary";"yes";-6847;"no";"yes";"cellular"
18587;52;"technician";"married";"secondary";"no";-1;"no";"yes";"cellular"
35595;39;"services";"single";"secondary";"no";403;"yes";"no";"cellular"
40001;57;"retired";"married";"secondary";"no";718;"no";"no";"cellular"
43715;34;"admin.";"married";"secondary";"no";920;"no";"no";"cellular"
39365;42;"blue-collar";"married";"secondary";"no";366;"yes";"no";"cellular"
27757;30;"management";"single";"tertiary";"no";13;"yes";"no";"cellular"
2719;39;"blue-collar";"married";"primary";"no";317;"yes";"no";"unknown"
29298;67;"retired";"married";"tertiary";"no";2841;"no";"no";"cellular"
33772;53;"admin.";"single";"secondary";"no";1958;"no";"no";"telephone"
16695;35;"unemployed";"married";"primary";"no";3;"no";"no";"cellular"
9156;39;"services";"married";"secondary";"no";0;"yes";"no";"unknown"
4597;31;"blue-collar";"single";"secondary";"no";5607;"no";"no";"unknown"
21800;52;"management";"married";"secondary";"no";264;"no";"no";"cellular"
17460;41;"housemaid";"married";"secondary";"no";12;"no";"yes";"cellular"
2350;31;"blue-collar";"married";"secondary";"no";2577;"yes";"no";"unknown"
35033;31;"technician";"single";"secondary";"no";0;"yes";"no";"cellular"
33303;34;"blue-collar";"married";"secondary";"no";965;"yes";"no";"cellular"
23284;46;"services";"married";"secondary";"no";236;"no";"no";"cellular"
20651;33;"management";"married";"tertiary";"no";519;"no";"no";"cellular"
5434;31;"blue-collar";"single";"secondary";"no";-78;"yes";"yes";"unknown"
1898;49;"blue-collar";"married";"primary";"no";352;"yes";"no";"unknown"
2064;33;"blue-collar";"married";"secondary";"no";-257;"yes";"no";"unknown"
1569;52;"blue-collar";"married";"secondary";"no";-17;"yes";"no";"unknown"
20304;32;"management";"married";"tertiary";"no";713;"yes";"no";"cellular"
6803;47;"blue-collar";"married";"secondary";"no";578;"yes";"no";"unknown"
2975;53;"entrepreneur";"married";"primary";"no";694;"yes";"no";"unknown"
39840;36;"admin.";"single";"secondary";"no";119;"no";"no";"cellular"
7504;31;"blue-collar";"single";"primary";"no";-502;"yes";"no";"unknown"
29662;58;"technician";"married";"secondary";"no";629;"yes";"no";"cellular"
32255;26;"blue-collar";"single";"secondary";"no";2669;"yes";"no";"cellular"
43461;30;"management";"single";"tertiary";"no";3779;"no";"no";"cellular"
17930;49;"technician";"married";"secondary";"no";1091;"no";"no";"telephone"
39202;28;"entrepreneur";"single";"tertiary";"no";224;"yes";"no";"cellular"
2549;55;"admin.";"divorced";"unknown";"no";789;"yes";"no";"unknown"
10942;40;"management";"married";"secondary";"no";752;"no";"yes";"unknown"
7906;37;"self-employed";"married";"secondary";"no";2260;"yes";"no";"unknown"
32237;33;"blue-collar";"married";"primary";"no";1209;"yes";"no";"cellular"
7046;45;"services";"single";"secondary";"no";1377;"yes";"no";"unknown"
9112;35;"entrepreneur";"single";"tertiary";"no";1800;"yes";"no";"unknown"
5004;31;"management";"single";"tertiary";"no";825;"yes";"no";"unknown"
15985;53;"housemaid";"married";"secondary";"no";1103;"no";"no";"cellular"
24048;50;"blue-collar";"married";"primary";"no";12519;"yes";"no";"unknown"
11740;52;"retired";"married";"tertiary";"no";2269;"no";"no";"unknown"
6199;42;"admin.";"married";"secondary";"no";818;"yes";"no";"unknown"
13881;39;"management";"married";"tertiary";"no";-4;"no";"no";"cellular"
34411;48;"services";"married";"secondary";"no";288;"yes";"no";"cellular"
6455;44;"technician";"divorced";"secondary";"no";-562;"yes";"no";"unknown"
11209;51;"unknown";"married";"unknown";"no";167;"no";"no";"unknown"
14466;36;"housemaid";"married";"primary";"no";4324;"yes";"no";"cellular"
20148;48;"blue-collar";"married";"primary";"no";3886;"no";"no";"cellular"
37577;49;"technician";"married";"secondary";"no";-205;"yes";"yes";"cellular"
16075;32;"admin.";"married";"secondary";"no";57;"no";"yes";"cellular"
22711;43;"technician";"married";"secondary";"no";246;"no";"no";"cellular"
8229;30;"services";"single";"secondary";"no";603;"yes";"yes";"unknown"
10464;36;"blue-collar";"single";"secondary";"no";340;"no";"yes";"unknown"
24860;36;"admin.";"divorced";"secondary";"no";454;"yes";"no";"cellular"
42766;76;"retired";"married";"unknown";"no";8919;"no";"no";"cellular"
32473;25;"technician";"single";"secondary";"no";1312;"yes";"no";"cellular"
42144;38;"unemployed";"married";"tertiary";"no";2812;"yes";"no";"cellular"
3933;25;"technician";"single";"secondary";"no";2;"yes";"yes";"unknown"
29667;48;"technician";"married";"tertiary";"no";2;"no";"no";"cellular"
8789;22;"student";"single";"secondary";"no";111;"yes";"no";"unknown"
30899;32;"self-employed";"single";"secondary";"no";360;"yes";"no";"cellular"
33121;33;"technician";"married";"secondary";"no";359;"yes";"no";"cellular"
20788;41;"technician";"divorced";"secondary";"no";1545;"no";"yes";"cellular"
25260;38;"management";"divorced";"unknown";"no";0;"yes";"no";"cellular"
7535;50;"technician";"married";"tertiary";"no";11804;"yes";"no";"unknown"
42667;49;"technician";"married";"primary";"no";1569;"no";"no";"cellular"
8837;27;"entrepreneur";"single";"tertiary";"no";0;"yes";"no";"unknown"
4879;34;"management";"single";"tertiary";"no";0;"yes";"no";"unknown"
39262;47;"services";"married";"secondary";"no";49;"yes";"no";"cellular"
6117;36;"management";"married";"tertiary";"no";293;"yes";"no";"unknown"
18253;35;"management";"married";"tertiary";"no";11;"no";"no";"cellular"
35676;33;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular"
30566;53;"housemaid";"single";"primary";"no";80;"no";"no";"cellular"
4540;32;"blue-collar";"married";"secondary";"no";489;"yes";"no";"unknown"
30952;44;"admin.";"divorced";"secondary";"no";432;"no";"no";"cellular"
921;44;"admin.";"married";"secondary";"no";58544;"yes";"no";"unknown"
21262;51;"blue-collar";"married";"secondary";"no";193;"no";"no";"cellular"
17457;50;"housemaid";"single";"unknown";"no";0;"no";"no";"telephone"
35288;23;"technician";"single";"secondary";"no";4659;"yes";"no";"cellular"
6706;39;"blue-collar";"married";"primary";"no";2862;"yes";"no";"unknown"
36576;40;"blue-collar";"married";"secondary";"no";1808;"yes";"no";"cellular"
18150;40;"services";"married";"secondary";"no";251;"yes";"no";"cellular"
43599;30;"management";"married";"tertiary";"no";4328;"no";"no";"cellular"
26141;40;"entrepreneur";"married";"secondary";"no";1349;"no";"no";"cellular"
27706;49;"admin.";"single";"secondary";"no";981;"yes";"no";"telephone"
32828;32;"blue-collar";"married";"primary";"no";391;"yes";"no";"cellular"
42120;25;"unemployed";"married";"secondary";"no";1404;"yes";"no";"cellular"
23507;44;"management";"married";"tertiary";"no";3762;"no";"no";"cellular"
4547;37;"technician";"single";"tertiary";"no";5122;"yes";"no";"unknown"
27262;37;"admin.";"single";"secondary";"no";0;"no";"no";"cellular"
35889;46;"management";"married";"tertiary";"no";740;"yes";"no";"cellular"
20896;37;"management";"married";"tertiary";"no";887;"no";"no";"cellular"
33706;32;"management";"single";"tertiary";"no";462;"no";"no";"cellular"
