"ID";"day";"month";"duration";"campaign";"y"
12047;20;"jun";78;7;"no"
24858;18;"nov";132;1;"no"
3365;15;"may";738;7;"no"
3333;15;"may";124;1;"no"
2465;13;"may";806;1;"no"
492;6;"may";215;1;"no"
35844;8;"may";207;1;"no"
11522;19;"jun";498;7;"no"
37820;14;"may";115;3;"no"
24573;17;"nov";180;1;"no"
41776;13;"oct";227;1;"no"
44073;2;"jul";194;2;"yes"
26379;20;"nov";26;1;"no"
8038;2;"jun";105;3;"no"
29650;3;"feb";301;2;"no"
16825;24;"jul";577;3;"no"
34112;30;"apr";400;1;"no"
26886;20;"nov";391;2;"no"
15347;18;"jul";113;1;"no"
26042;19;"nov";356;2;"no"
41261;25;"aug";52;2;"no"
28937;2;"feb";181;1;"no"
36234;11;"may";1017;1;"yes"
32822;17;"apr";182;2;"no"
39573;26;"may";169;2;"no"
2665;13;"may";69;11;"no"
23506;28;"aug";23;10;"no"
16130;22;"jul";249;21;"no"
2106;12;"may";165;1;"no"
15996;22;"jul";115;1;"no"
21985;20;"aug";605;4;"no"
31819;8;"apr";250;1;"no"
21194;14;"aug";86;3;"no"
8839;4;"jun";97;1;"no"
45095;22;"oct";608;2;"yes"
41466;7;"sep";211;1;"yes"
30535;5;"feb";250;3;"no"
6584;28;"may";219;3;"no"
26270;20;"nov";485;1;"no"
30026;4;"feb";166;2;"no"
36094;11;"may";12;8;"no"
40099;4;"jun";143;1;"no"
19642;7;"aug";238;2;"no"
40603;4;"aug";205;1;"no"
43059;18;"feb";1109;1;"yes"
879;7;"may";123;1;"no"
29789;4;"feb";171;1;"no"
21819;20;"aug";142;2;"no"
32973;17;"apr";57;2;"no"
37546;14;"may";8;6;"no"
20690;12;"aug";83;3;"no"
8900;4;"jun";60;4;"no"
12254;23;"jun";95;3;"no"
39642;26;"may";118;2;"no"
20310;11;"aug";132;1;"no"
38896;18;"may";114;1;"no"
32024;14;"apr";342;1;"yes"
42283;13;"nov";193;1;"yes"
10401;12;"jun";124;1;"no"
9631;6;"jun";63;2;"no"
3619;15;"may";202;4;"no"
8048;2;"jun";185;1;"no"
8586;3;"jun";242;6;"no"
14684;15;"jul";257;5;"no"
23281;27;"aug";102;4;"no"
21421;18;"aug";73;7;"no"
2437;13;"may";276;1;"no"
19381;6;"aug";175;4;"no"
41168;19;"aug";263;1;"no"
43228;5;"mar";607;2;"yes"
38355;15;"may";66;2;"no"
23340;27;"aug";78;9;"no"
3057;14;"may";304;3;"no"
1622;9;"may";130;2;"no"
32538;17;"apr";238;1;"no"
21258;18;"aug";528;5;"yes"
23699;28;"aug";205;3;"no"
29986;4;"feb";206;1;"yes"
37423;13;"may";38;3;"no"
6646;28;"may";125;1;"no"
33560;20;"apr";890;2;"no"
9129;5;"jun";280;1;"no"
37109;13;"may";272;1;"no"
8067;2;"jun";42;1;"no"
31067;13;"feb";104;2;"no"
20448;12;"aug";117;2;"no"
23128;26;"aug";182;7;"no"
44901;28;"sep";184;1;"no"
43247;8;"mar";139;6;"no"
9875;9;"jun";112;1;"no"
25296;18;"nov";286;1;"no"
25527;19;"nov";210;2;"no"
36292;11;"may";148;1;"no"
41390;1;"sep";77;1;"no"
13149;8;"jul";82;4;"no"
22265;21;"aug";189;5;"no"
24102;28;"oct";60;1;"no"
30916;9;"feb";8;7;"no"
43681;12;"may";236;1;"yes"
14524;15;"jul";129;4;"no"
243;5;"may";151;1;"no"
11199;18;"jun";88;8;"no"
34930;6;"may";204;1;"no"
44995;12;"oct";323;1;"yes"
18761;31;"jul";78;23;"no"
14674;15;"jul";257;5;"no"
26173;20;"nov";21;1;"no"
39397;22;"may";81;1;"no"
36636;12;"may";202;2;"no"
19986;8;"aug";119;3;"no"
41684;2;"oct";849;2;"yes"
235;5;"may";247;1;"no"
15850;21;"jul";67;2;"no"
14650;15;"jul";1001;3;"yes"
42011;27;"oct";114;1;"no"
38659;15;"may";166;3;"no"
43383;30;"mar";371;1;"no"
25307;18;"nov";194;2;"no"
12672;4;"jul";134;2;"no"
12413;30;"jun";45;2;"no"
30974;9;"feb";7;10;"no"
23883;29;"aug";96;4;"no"
43657;7;"may";113;1;"no"
27428;21;"nov";85;1;"no"
38392;15;"may";66;1;"no"
44906;29;"sep";13;1;"no"
8349;3;"jun";154;5;"no"
34878;6;"may";315;1;"no"
29666;3;"feb";264;2;"no"
13495;9;"jul";611;2;"no"
19534;7;"aug";71;2;"no"
36926;12;"may";170;3;"no"
35492;7;"may";600;2;"no"
7987;2;"jun";133;1;"no"
26275;20;"nov";103;1;"no"
26427;20;"nov";86;1;"no"
21708;19;"aug";141;3;"no"
17653;29;"jul";213;2;"no"
36132;11;"may";202;3;"no"
29311;2;"feb";751;2;"yes"
38934;18;"may";119;1;"no"
5644;26;"may";117;2;"no"
25739;19;"nov";152;2;"no"
18558;31;"jul";294;5;"no"
41945;22;"oct";391;2;"no"
25619;19;"nov";46;2;"no"
8126;2;"jun";121;4;"no"
39851;2;"jun";154;1;"no"
35312;7;"may";31;1;"no"
40594;28;"jul";67;5;"no"
32060;14;"apr";184;1;"yes"
41580;15;"sep";875;1;"yes"
2622;13;"may";299;3;"no"
40274;15;"jun";88;2;"no"
38326;15;"may";133;1;"no"
24934;18;"nov";453;1;"yes"
32830;17;"apr";175;1;"no"
18619;31;"jul";11;20;"no"
11057;17;"jun";48;2;"no"
11122;18;"jun";744;3;"no"
40682;6;"aug";550;1;"yes"
19853;8;"aug";298;2;"no"
10873;17;"jun";30;3;"no"
35542;7;"may";249;2;"no"
38757;18;"may";201;5;"no"
8163;2;"jun";169;1;"no"
34461;5;"may";382;1;"no"
4847;21;"may";179;1;"no"
29251;2;"feb";95;3;"no"
18511;31;"jul";35;9;"no"
41986;27;"oct";143;1;"yes"
40300;16;"jun";162;2;"yes"
30742;6;"feb";138;2;"no"
25070;18;"nov";120;2;"no"
35885;8;"may";206;1;"no"
13571;9;"jul";103;1;"no"
40624;4;"aug";259;1;"no"
24909;18;"nov";297;1;"no"
17711;29;"jul";121;18;"no"
2180;12;"may";132;1;"no"
17114;25;"jul";148;4;"no"
3026;14;"may";106;5;"no"
21305;18;"aug";128;4;"no"
44215;16;"jul";268;2;"yes"
14002;10;"jul";91;15;"no"
30237;5;"feb";187;1;"no"
26140;20;"nov";274;2;"no"
205;5;"may";471;1;"no"
28772;30;"jan";203;2;"no"
27304;21;"nov";259;1;"no"
13170;8;"jul";245;1;"no"
16714;24;"jul";273;2;"no"
19612;7;"aug";96;2;"no"
22659;25;"aug";342;3;"no"
186;5;"may";167;1;"no"
7290;29;"may";99;1;"no"
35516;7;"may";1516;2;"yes"
37357;13;"may";417;1;"no"
38012;14;"may";460;2;"yes"
18209;30;"jul";92;3;"no"
39744;28;"may";135;3;"no"
9924;9;"jun";514;3;"no"
23603;28;"aug";9;24;"no"
33938;30;"apr";381;1;"yes"
6132;27;"may";218;1;"no"
8894;4;"jun";135;3;"no"
35287;7;"may";551;1;"no"
29232;2;"feb";194;1;"no"
16536;23;"jul";103;5;"no"
2900;14;"may";77;1;"no"
13577;9;"jul";289;1;"no"
37002;13;"may";81;3;"no"
27236;21;"nov";798;2;"no"
25547;19;"nov";289;1;"no"
42927;5;"feb";145;1;"no"
691;6;"may";75;2;"no"
52;5;"may";253;1;"no"
30451;5;"feb";217;1;"no"
15380;18;"jul";238;3;"no"
10111;11;"jun";219;1;"no"
28535;29;"jan";142;2;"no"
34675;5;"may";124;2;"no"
14249;14;"jul";113;3;"no"
13861;10;"jul";66;1;"no"
10116;11;"jun";165;2;"no"
25849;19;"nov";230;1;"no"
36514;12;"may";756;3;"no"
23007;26;"aug";94;2;"no"
21884;20;"aug";93;4;"no"
16314;23;"jul";884;1;"no"
18645;31;"jul";166;8;"no"
22805;25;"aug";296;8;"no"
18124;30;"jul";149;13;"no"
17243;28;"jul";66;2;"no"
30915;9;"feb";12;7;"no"
27665;21;"nov";23;8;"no"
23478;28;"aug";53;11;"no"
43330;18;"mar";265;1;"yes"
3953;16;"may";221;2;"no"
23487;28;"aug";91;15;"no"
37668;14;"may";745;1;"yes"
10852;17;"jun";705;1;"no"
26435;20;"nov";531;1;"yes"
32080;14;"apr";258;8;"no"
7246;29;"may";42;3;"no"
22789;25;"aug";11;16;"no"
12058;20;"jun";34;3;"no"
30910;9;"feb";190;1;"yes"
17102;25;"jul";53;4;"no"
28;5;"may";127;1;"no"
35359;7;"may";309;1;"no"
43831;28;"may";114;3;"no"
23298;27;"aug";89;23;"no"
4190;19;"may";197;4;"no"
4534;20;"may";177;1;"no"
22082;21;"aug";189;2;"no"
44547;12;"aug";18;1;"no"
41673;1;"oct";67;6;"no"
31498;2;"apr";739;2;"yes"
16398;23;"jul";134;1;"no"
35116;6;"may";362;2;"no"
4993;21;"may";486;2;"no"
36274;11;"may";262;2;"no"
409;6;"may";483;1;"no"
10771;17;"jun";33;2;"no"
39235;18;"may";112;4;"no"
29771;4;"feb";219;1;"no"
27263;21;"nov";109;1;"no"
408;6;"may";241;3;"no"
2700;13;"may";326;4;"no"
41145;18;"aug";117;1;"no"
14183;11;"jul";154;2;"no"
40158;5;"jun";522;3;"yes"
18643;31;"jul";89;5;"no"
4830;21;"may";288;1;"no"
17082;25;"jul";293;4;"no"
30850;9;"feb";502;5;"no"
27064;21;"nov";148;1;"no"
24216;17;"nov";252;1;"no"
43925;15;"jun";619;2;"yes"
10497;16;"jun";686;11;"yes"
3390;15;"may";68;2;"no"
41977;26;"oct";99;2;"no"
35932;8;"may";346;2;"no"
13115;8;"jul";1046;2;"no"
40367;22;"jun";269;1;"yes"
39248;18;"may";11;4;"no"
34664;5;"may";338;4;"no"
16123;22;"jul";181;1;"no"
19581;7;"aug";105;2;"no"
44079;5;"jul";175;4;"no"
43704;13;"may";331;1;"yes"
11552;19;"jun";69;2;"no"
15196;17;"jul";231;2;"no"
20403;12;"aug";91;4;"no"
14165;11;"jul";61;2;"no"
42390;30;"nov";113;1;"no"
13754;10;"jul";160;1;"no"
4017;16;"may";498;2;"no"
21118;14;"aug";1184;4;"yes"
42417;4;"dec";55;2;"no"
44469;6;"aug";356;1;"yes"
26446;20;"nov";352;1;"no"
24378;17;"nov";125;1;"no"
719;6;"may";198;2;"no"
26709;20;"nov";101;2;"no"
6626;28;"may";102;1;"no"
40230;12;"jun";175;2;"no"
31631;6;"apr";158;1;"yes"
437;6;"may";241;1;"no"
3425;15;"may";98;1;"no"
11002;17;"jun";76;2;"no"
35239;7;"may";130;1;"no"
40028;3;"jun";175;3;"no"
42337;17;"nov";393;4;"yes"
38688;15;"may";641;6;"no"
14411;14;"jul";93;3;"no"
13612;9;"jul";181;1;"no"
14237;14;"jul";83;2;"no"
28581;29;"jan";362;2;"no"
36940;12;"may";175;5;"no"
32308;16;"apr";117;1;"no"
35042;6;"may";62;4;"no"
21190;14;"aug";136;3;"no"
5832;26;"may";188;1;"no"
8765;4;"jun";148;11;"no"
2962;14;"may";246;1;"no"
15894;21;"jul";314;7;"no"
19229;6;"aug";140;3;"no"
16416;23;"jul";1331;3;"no"
21439;18;"aug";92;14;"no"
9633;6;"jun";136;6;"no"
4263;19;"may";400;2;"no"
16951;25;"jul";174;3;"no"
15470;18;"jul";728;6;"no"
23033;26;"aug";189;4;"no"
9743;9;"jun";112;1;"no"
18477;31;"jul";38;18;"no"
30911;9;"feb";123;1;"yes"
9962;9;"jun";486;3;"yes"
9781;9;"jun";49;1;"no"
28016;28;"jan";234;1;"no"
25367;18;"nov";33;4;"no"
13352;8;"jul";104;3;"no"
7979;2;"jun";90;3;"no"
15361;18;"jul";203;1;"no"
14741;15;"jul";812;3;"no"
11698;20;"jun";241;4;"no"
12349;26;"jun";406;2;"no"
3095;14;"may";554;1;"no"
36404;11;"may";64;2;"no"
30416;5;"feb";98;1;"no"
19258;6;"aug";117;2;"no"
10095;11;"jun";303;1;"no"
36749;12;"may";369;1;"no"
42270;13;"nov";180;3;"no"
26912;21;"nov";304;2;"no"
42143;3;"nov";284;2;"yes"
2263;12;"may";115;4;"no"
44987;11;"oct";146;4;"no"
40535;8;"jul";106;1;"no"
4422;20;"may";186;4;"no"
28925;2;"feb";326;1;"yes"
4997;21;"may";304;1;"no"
40432;2;"jul";148;1;"no"
12163;20;"jun";18;5;"no"
26338;20;"nov";228;1;"no"
38080;14;"may";225;7;"no"
1039;7;"may";418;2;"no"
6038;26;"may";76;5;"no"
18216;30;"jul";74;6;"no"
11148;18;"jun";154;4;"no"
10486;16;"jun";757;2;"no"
33959;30;"apr";115;1;"no"
41993;27;"oct";424;1;"yes"
39492;25;"may";115;1;"no"
27399;21;"nov";45;2;"no"
19782;8;"aug";135;2;"no"
8428;3;"jun";119;2;"no"
12818;7;"jul";106;1;"no"
13382;9;"jul";250;1;"no"
42140;3;"nov";177;2;"no"
14979;16;"jul";204;2;"no"
40060;4;"jun";176;1;"no"
34738;6;"may";149;1;"no"
29787;4;"feb";226;1;"no"
38742;18;"may";27;6;"no"
1379;8;"may";14;1;"no"
39500;25;"may";87;2;"no"
40807;11;"aug";170;2;"no"
33844;28;"apr";186;2;"no"
44337;29;"jul";519;2;"yes"
36040;11;"may";206;1;"no"
30709;6;"feb";68;3;"no"
33407;20;"apr";93;3;"no"
2595;13;"may";213;2;"no"
36419;11;"may";226;2;"no"
13305;8;"jul";268;2;"no"
8615;3;"jun";495;2;"no"
200;5;"may";82;2;"no"
3703;16;"may";844;1;"yes"
33884;30;"apr";75;1;"no"
35752;8;"may";498;1;"no"
37501;13;"may";225;2;"no"
18222;30;"jul";93;4;"no"
13001;7;"jul";89;13;"no"
21863;20;"aug";124;4;"no"
18090;30;"jul";52;7;"no"
32438;16;"apr";119;1;"no"
24552;17;"nov";190;1;"no"
9047;5;"jun";60;1;"no"
14148;11;"jul";251;2;"no"
7805;30;"may";116;6;"no"
2492;13;"may";145;1;"no"
32445;16;"apr";75;1;"no"
3480;15;"may";251;1;"no"
44549;12;"aug";157;2;"no"
16662;24;"jul";386;2;"no"
27226;21;"nov";67;5;"no"
12322;26;"jun";271;1;"no"
23510;28;"aug";65;4;"no"
2534;13;"may";119;1;"no"
14455;14;"jul";218;3;"no"
31480;1;"apr";479;1;"no"
26011;19;"nov";111;2;"no"
18000;30;"jul";44;2;"no"
15491;18;"jul";135;2;"no"
37266;13;"may";365;1;"no"
37650;14;"may";283;2;"no"
28053;28;"jan";157;3;"no"
19117;5;"aug";97;1;"no"
37241;13;"may";8;5;"no"
18296;31;"jul";12;16;"no"
4046;19;"may";79;19;"no"
22791;25;"aug";213;4;"no"
32347;16;"apr";314;2;"no"
43538;26;"apr";92;8;"no"
33044;17;"apr";547;2;"yes"
24727;17;"nov";92;1;"no"
18955;4;"aug";154;2;"no"
40741;10;"aug";268;1;"no"
22607;22;"aug";90;3;"no"
28840;30;"jan";632;3;"no"
27248;21;"nov";124;3;"no"
29337;2;"feb";318;2;"no"
17780;29;"jul";249;6;"no"
1152;7;"may";128;4;"no"
21750;19;"aug";329;4;"no"
21625;19;"aug";35;4;"no"
25922;19;"nov";342;2;"no"
11402;19;"jun";252;1;"no"
31310;11;"mar";266;2;"yes"
14507;14;"jul";546;2;"no"
18649;31;"jul";58;6;"no"
16850;25;"jul";41;6;"no"
44555;13;"aug";120;2;"no"
1221;8;"may";80;1;"no"
39866;2;"jun";384;1;"yes"
657;6;"may";284;2;"no"
43006;11;"feb";467;1;"yes"
37801;14;"may";168;2;"no"
7411;29;"may";110;3;"no"
28278;29;"jan";373;1;"no"
28936;2;"feb";803;1;"yes"
45092;22;"oct";84;3;"no"
38390;15;"may";423;1;"no"
5572;23;"may";292;2;"no"
42455;9;"dec";124;1;"no"
28378;29;"jan";266;1;"no"
28271;29;"jan";166;2;"no"
18652;31;"jul";195;3;"no"
27581;21;"nov";127;3;"no"
2929;14;"may";57;1;"no"
28156;29;"jan";238;1;"no"
34909;6;"may";837;1;"yes"
37177;13;"may";82;2;"no"
3716;16;"may";283;1;"no"
28556;29;"jan";56;2;"no"
33348;20;"apr";15;6;"no"
22207;21;"aug";175;2;"no"
31885;9;"apr";765;3;"no"
38768;18;"may";11;14;"no"
2680;13;"may";379;2;"no"
28173;29;"jan";29;1;"no"
9229;5;"jun";127;4;"no"
37861;14;"may";64;1;"no"
40991;13;"aug";129;1;"no"
27080;21;"nov";429;1;"no"
19495;7;"aug";253;2;"no"
31255;5;"mar";308;2;"yes"
36600;12;"may";690;1;"yes"
36496;12;"may";25;6;"no"
35001;6;"may";118;1;"no"
37981;14;"may";251;3;"no"
16637;24;"jul";1417;1;"yes"
26967;21;"nov";63;1;"no"
44306;27;"jul";167;2;"no"
37311;13;"may";35;1;"no"
11802;20;"jun";245;3;"no"
33462;20;"apr";517;1;"no"
5527;23;"may";339;1;"no"
3460;15;"may";76;3;"no"
24132;5;"nov";204;1;"yes"
19459;7;"aug";187;2;"no"
22811;25;"aug";64;10;"no"
5608;23;"may";465;4;"no"
42895;4;"feb";45;2;"no"
39833;1;"jun";55;2;"no"
31083;16;"feb";261;2;"yes"
12742;7;"jul";107;3;"no"
30978;9;"feb";20;2;"no"
37425;13;"may";154;2;"no"
2048;12;"may";290;5;"no"
37696;14;"may";535;1;"no"
37575;14;"may";722;2;"yes"
24406;17;"nov";229;2;"no"
44875;23;"sep";390;2;"no"
20060;8;"aug";120;7;"no"
26032;19;"nov";449;2;"no"
8116;2;"jun";69;1;"no"
4965;21;"may";45;13;"no"
18415;31;"jul";6;16;"no"
18238;30;"jul";98;13;"no"
32626;17;"apr";58;1;"no"
37974;14;"may";299;1;"no"
36029;11;"may";80;1;"no"
19588;7;"aug";181;2;"no"
16792;24;"jul";254;2;"no"
35055;6;"may";160;1;"no"
3676;16;"may";259;1;"no"
27677;21;"nov";85;2;"no"
44448;5;"aug";326;2;"yes"
32708;17;"apr";53;1;"no"
31942;9;"apr";240;3;"no"
11952;20;"jun";15;12;"no"
9171;5;"jun";309;2;"no"
18839;4;"aug";71;1;"no"
22406;22;"aug";82;2;"no"
26088;19;"nov";89;3;"no"
8536;3;"jun";356;2;"no"
15597;21;"jul";172;4;"no"
26190;20;"nov";66;1;"no"
29749;4;"feb";144;1;"no"
27384;21;"nov";290;6;"no"
45019;14;"oct";322;1;"no"
3323;15;"may";1165;1;"no"
21489;19;"aug";58;2;"no"
37652;14;"may";717;1;"yes"
25219;18;"nov";79;2;"no"
9814;9;"jun";317;1;"no"
39659;27;"may";161;1;"no"
36661;12;"may";365;2;"no"
5327;23;"may";293;2;"no"
19567;7;"aug";296;9;"no"
32196;16;"apr";144;4;"yes"
6279;27;"may";98;1;"no"
26517;20;"nov";75;2;"no"
40548;8;"jul";502;2;"no"
26129;19;"nov";111;5;"no"
6342;27;"may";272;2;"no"
3982;16;"may";476;3;"no"
36131;11;"may";340;1;"no"
11427;19;"jun";58;1;"no"
7799;30;"may";126;2;"no"
34672;5;"may";1100;3;"no"
14496;14;"jul";356;3;"no"
18053;30;"jul";166;4;"no"
37001;13;"may";321;4;"no"
24200;17;"nov";51;1;"no"
15382;18;"jul";75;1;"no"
6289;27;"may";190;1;"no"
19646;7;"aug";231;2;"no"
41590;16;"sep";153;1;"yes"
8023;2;"jun";40;1;"no"
12919;7;"jul";159;1;"no"
13530;9;"jul";171;1;"no"
15820;21;"jul";509;1;"no"
14433;14;"jul";123;3;"no"
30075;4;"feb";1261;3;"no"
43658;7;"may";116;3;"no"
30908;9;"feb";479;1;"yes"
34910;6;"may";318;1;"no"
13564;9;"jul";532;1;"no"
29058;2;"feb";41;1;"no"
25106;18;"nov";271;1;"no"
35462;7;"may";798;2;"yes"
31792;8;"apr";281;1;"no"
8231;2;"jun";267;1;"no"
40452;3;"jul";1007;6;"yes"
9487;6;"jun";78;2;"no"
1451;8;"may";202;2;"no"
38145;15;"may";33;1;"no"
37009;13;"may";26;1;"no"
22725;25;"aug";67;10;"no"
19279;6;"aug";184;2;"no"
20496;12;"aug";101;3;"no"
30912;9;"feb";101;2;"no"
15125;17;"jul";119;1;"no"
6456;27;"may";182;3;"no"
27916;28;"jan";66;2;"no"
27862;28;"jan";191;1;"no"
9018;5;"jun";89;1;"no"
24512;17;"nov";348;1;"no"
30186;5;"feb";90;1;"no"
7113;29;"may";140;3;"no"
11773;20;"jun";75;3;"no"
38756;18;"may";113;2;"no"
19018;5;"aug";537;1;"no"
41659;1;"oct";194;1;"yes"
4532;20;"may";311;1;"no"
19781;8;"aug";50;4;"no"
37175;13;"may";53;1;"no"
24535;17;"nov";268;2;"no"
32316;16;"apr";152;1;"no"
22880;25;"aug";153;4;"no"
40373;22;"jun";69;4;"no"
26675;20;"nov";768;3;"yes"
22360;22;"aug";73;3;"no"
20282;11;"aug";370;4;"no"
28196;29;"jan";317;2;"no"
36560;12;"may";1203;1;"yes"
24666;17;"nov";333;2;"no"
20997;14;"aug";167;2;"no"
24927;18;"nov";924;1;"yes"
3775;16;"may";754;1;"no"
39972;3;"jun";200;1;"no"
34701;5;"may";52;3;"no"
42066;29;"oct";174;2;"no"
7337;29;"may";173;1;"no"
18870;4;"aug";139;1;"no"
886;7;"may";233;1;"no"
3907;16;"may";1161;3;"no"
44043;30;"jun";121;3;"no"
732;6;"may";135;2;"no"
6194;27;"may";148;1;"no"
8097;2;"jun";369;2;"no"
17795;29;"jul";1127;11;"yes"
15765;21;"jul";676;1;"no"
21138;14;"aug";388;2;"no"
1778;9;"may";206;2;"no"
20752;13;"aug";258;4;"no"
6210;27;"may";188;1;"no"
41840;16;"oct";138;2;"no"
7353;29;"may";123;4;"no"
14086;11;"jul";139;2;"no"
9322;6;"jun";463;4;"no"
38035;14;"may";154;2;"no"
28698;30;"jan";339;2;"no"
43014;12;"feb";419;2;"yes"
23796;29;"aug";47;20;"no"
27875;28;"jan";158;1;"no"
15163;17;"jul";18;11;"no"
39615;26;"may";401;1;"no"
29340;2;"feb";249;3;"no"
34532;5;"may";84;1;"no"
20684;12;"aug";58;3;"no"
41918;21;"oct";825;1;"yes"
21192;14;"aug";119;4;"no"
4648;20;"may";999;3;"no"
30350;5;"feb";92;1;"no"
14396;14;"jul";163;2;"no"
11487;19;"jun";534;1;"no"
6311;27;"may";332;1;"no"
20455;12;"aug";1282;6;"yes"
32594;17;"apr";268;1;"no"
71;5;"may";258;1;"no"
13804;10;"jul";58;1;"no"
17040;25;"jul";241;2;"no"
13927;10;"jul";829;5;"yes"
5682;26;"may";120;2;"no"
1258;8;"may";60;1;"no"
12109;20;"jun";30;4;"no"
35365;7;"may";481;2;"yes"
36427;11;"may";258;4;"no"
5780;26;"may";470;1;"no"
30568;5;"feb";176;2;"no"
29813;4;"feb";71;1;"no"
22517;22;"aug";72;4;"no"
7661;30;"may";254;1;"no"
20019;8;"aug";173;3;"no"
15920;22;"jul";637;2;"no"
8274;2;"jun";53;1;"no"
6938;28;"may";27;2;"no"
43042;15;"feb";216;1;"yes"
6633;28;"may";168;1;"no"
27695;21;"nov";33;3;"no"
38301;15;"may";552;1;"yes"
41131;18;"aug";61;1;"no"
18871;4;"aug";148;1;"no"
31620;6;"apr";185;3;"no"
5214;23;"may";158;3;"no"
6253;27;"may";137;2;"no"
11742;20;"jun";158;1;"no"
875;7;"may";241;2;"no"
9276;5;"jun";67;2;"no"
31974;13;"apr";136;1;"no"
10924;17;"jun";81;2;"no"
7960;2;"jun";72;3;"no"
17199;28;"jul";57;3;"no"
19988;8;"aug";178;3;"no"
3049;14;"may";140;1;"no"
28112;28;"jan";46;1;"no"
34314;4;"may";949;3;"yes"
42306;16;"nov";244;2;"no"
18361;31;"jul";28;2;"no"
26537;20;"nov";211;1;"no"
31795;8;"apr";125;2;"no"
8413;3;"jun";186;1;"no"
11878;20;"jun";62;3;"no"
2506;13;"may";420;1;"no"
7943;30;"may";60;16;"no"
41546;11;"sep";339;1;"no"
42629;12;"jan";265;2;"yes"
16115;22;"jul";160;6;"no"
32677;17;"apr";89;1;"no"
37742;14;"may";112;1;"no"
6968;28;"may";96;4;"no"
29244;2;"feb";406;1;"no"
37060;13;"may";43;3;"no"
7033;28;"may";109;3;"no"
6585;28;"may";64;1;"no"
20681;12;"aug";460;2;"no"
15309;18;"jul";146;1;"no"
39068;18;"may";253;2;"no"
33937;30;"apr";69;1;"no"
1579;8;"may";120;5;"no"
43086;22;"feb";368;1;"no"
40;5;"may";137;1;"no"
35014;6;"may";68;1;"no"
23109;26;"aug";264;20;"no"
39780;1;"jun";84;1;"yes"
42865;3;"feb";279;2;"yes"
42486;14;"dec";420;1;"yes"
36592;12;"may";137;1;"no"
32951;17;"apr";344;2;"no"
34851;6;"may";159;1;"no"
40253;15;"jun";114;1;"no"
14068;11;"jul";479;2;"no"
34189;4;"may";160;4;"no"
14876;16;"jul";147;2;"no"
33312;20;"apr";151;2;"no"
5031;21;"may";127;1;"no"
9586;6;"jun";69;3;"no"
23793;29;"aug";82;12;"no"
34296;4;"may";115;3;"no"
44080;5;"jul";140;1;"yes"
33264;20;"apr";92;1;"no"
35057;6;"may";103;3;"no"
36526;12;"may";341;1;"no"
2996;14;"may";369;1;"no"
38163;15;"may";60;1;"no"
21122;14;"aug";134;5;"no"
18478;31;"jul";126;2;"no"
18556;31;"jul";63;21;"no"
20667;12;"aug";664;3;"yes"
10648;16;"jun";52;3;"no"
17424;28;"jul";71;6;"no"
11353;19;"jun";29;11;"no"
36240;11;"may";610;2;"yes"
3888;16;"may";193;11;"no"
5599;23;"may";703;2;"no"
33874;30;"apr";400;1;"yes"
22998;26;"aug";176;2;"no"
23836;29;"aug";63;2;"no"
11807;20;"jun";172;2;"no"
28318;29;"jan";89;1;"no"
11856;20;"jun";1478;5;"no"
13641;9;"jul";399;8;"no"
45083;22;"oct";56;2;"no"
7207;29;"may";79;3;"no"
44455;5;"aug";270;1;"yes"
18635;31;"jul";17;28;"no"
38088;14;"may";165;4;"no"
31451;30;"mar";259;15;"no"
10536;16;"jun";123;2;"no"
14153;11;"jul";970;2;"no"
12815;7;"jul";121;1;"no"
10058;11;"jun";81;3;"no"
8829;4;"jun";140;1;"no"
1722;9;"may";144;3;"no"
20345;11;"aug";200;4;"no"
24015;29;"aug";215;6;"no"
1503;8;"may";21;9;"no"
45210;17;"nov";508;4;"no"
40232;12;"jun";126;6;"yes"
21535;19;"aug";75;2;"no"
41077;14;"aug";101;1;"no"
10308;12;"jun";149;1;"no"
24622;17;"nov";673;2;"no"
3030;14;"may";354;1;"no"
8720;4;"jun";462;2;"no"
7156;29;"may";619;1;"no"
44334;29;"jul";1697;1;"no"
23130;26;"aug";107;5;"no"
15200;17;"jul";606;3;"no"
2966;14;"may";364;1;"no"
33687;20;"apr";149;2;"no"
21131;14;"aug";122;2;"no"
33749;22;"apr";147;1;"yes"
24085;24;"oct";97;1;"yes"
26951;21;"nov";49;1;"no"
30680;6;"feb";1658;1;"yes"
6971;28;"may";26;5;"no"
41100;17;"aug";152;1;"no"
28640;29;"jan";152;2;"no"
4665;20;"may";129;8;"no"
18934;4;"aug";122;1;"no"
35705;8;"may";40;2;"no"
43444;12;"apr";366;2;"no"
18595;31;"jul";744;8;"no"
5636;23;"may";1066;2;"no"
20583;12;"aug";58;4;"no"
20789;13;"aug";80;2;"no"
9467;6;"jun";37;1;"no"
6920;28;"may";83;1;"no"
22564;22;"aug";122;1;"no"
7145;29;"may";57;3;"no"
12822;7;"jul";532;1;"yes"
10579;16;"jun";87;6;"no"
33160;20;"apr";96;1;"no"
36617;12;"may";243;1;"no"
18726;31;"jul";16;9;"no"
23149;26;"aug";58;7;"no"
45008;13;"oct";357;2;"no"
26639;20;"nov";67;2;"no"
42894;4;"feb";383;1;"yes"
8979;5;"jun";49;1;"no"
9973;9;"jun";258;2;"no"
27980;28;"jan";458;2;"no"
44218;16;"jul";73;4;"no"
40417;2;"jul";146;1;"no"
